web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661865376-780","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","PROMO wardah lip velvet matteRp45.000BekasiToko Latisya5.0Terjual 1","https://www.tokopedia.com/tokolatisya/promo-wardah-lip-velvet-matte?extParam=ivf%3Dfalse%26src%3Dsearch","PROMO wardah lip velvet matte","5","(1 rating)","Rp45.000","Terjual 1","Baru","50 Gram","Lip Cream","Toko Latisya","4.8","Kota Bekasi","ngabisin barang aja ya guys sisa 1. monggo diorder. hanya 1 warna.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/9/24/10064ab7-126d-42c1-8487-f7354d4d13d6.jpg.webp?ect=4g"
"1661857490-555","https://www.tokopedia.com/search?navsource=&page=20&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Exclusive Matte Lip Cream 4 gr Nomor 11 Oh So NudeRp60.000Jakarta SelatanTokoBejoBKD5.0Terjual 4","https://www.tokopedia.com/tokobejobkd/wardah-exclusive-matte-lip-cream-4-gr-nomor-11-oh-so-nude?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Exclusive Matte Lip Cream 4 gr Nomor 11 Oh So Nude","5","(1 rating)","Rp60.000","Terjual 4","Halal","Baru","null","TokoBejoBKD","4.9","Jakarta Selatan","Lip cream dengan inovasi lushlip liquid dengan tekstur cream lembut untuk diaplikasi dengan warna merata. Kandungan Colorblinding Pigments di dalamnya memberikan matte finish intens yang tahan lama. 

Note :
Barang akan dikirimkan untuk setiap pembelanjaan pukul 08.00 – 14.00 dengan jasa kurir JNE, J&T, SiCepat,Grab Sameday, Grab Instant, Go-send Sameday, Go-send Instant
Packaging pada saat delivery system menggunakan BUBBLE WRAP
--------------------------------------------------------------------------------------------------------------------------------------------
Tidak ada minimum pembelian
Tidak menerima pembelian grosir (untuk dijual lagi)
Kami akan mengonfirmasi terkait ketersediaan barang, MOHON CHAT terlebih dahulu karena stok barang merupakan AKUMULASI untuk Penjualan Offline dan Online
Kami akan mengonfirmasi terkait ketersediaan barang jika bulan kedaluwarsa DI BAWAH ATAU SAMA DENGAN 6 BULAN
Barang yang sudah dibeli dan sampai tidak dapat dikembalikan, kecuali terdapat kesalahan pengirimian produk yang dilakukan oleh Toko Bejo
Kami kirim barang dengan kondisi yang baik jika terdapat kerusakan pada saat pengiriman di luar tanggungjawab kami.","https://images.tokopedia.net/img/cache/100-square/product-1/2020/4/30/99299756/99299756_8c8df91d-db72-4c8b-aa10-5570c385a746_1080_1080.webp?ect=4g"
"1661867480-922","https://www.tokopedia.com/search?navsource=&page=3&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH colorfit last all day lip paint cream OriginalRp45.500Jakarta TimurMurah Sekali Shop4.8Terjual 100+","https://www.tokopedia.com/murahsekalishop/wardah-colorfit-last-all-day-lip-paint-cream-original-01-p-till-drop?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH colorfit last all day lip paint cream Original - 01 P.TILL DROP","4.8","(42 rating)","Rp45.500","Terjual 100+","Baru","100 Gram","Lip Cream","Murah Sekali Shop","4.9","Jakarta Timur","Wardah Colorfit Last All Day Lip Paint merupakan Liquid lip dengan hasil matte finish dan tekstur creamy yang mudah dibaurkan serta intense dalam satu usapan (one swipe coverage). Formulanya tidak transfer (nontransfer) dan tahan lama hingga 12 jam (longlasting up to 12 Hrs) sehingga nyaman digunakan seharian.
Terdapat 12 variant warna yg cocok untuk disesuaikan diberbagai aktivitas sehari2..","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/10/c7be0b8a-7fdd-4c5c-824a-e708ef4b7b0e.jpg.webp?ect=4g"
"1661864819-734","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","LT-PRO PROFESSIONAL MAKE-UP LONGLASTING MATTE LIP CREAM 8MLRp93.000Jakarta SelatanUDA PARFUM AMBASSADOR5.0Terjual 26","https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEos1N6_jdosyDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosyh6A1N6_ypbm-srcHi6sJFHAnDUMVj9RosQR-BUstpHAnXo_1aH_1FosKFopKa6ZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32qqjYJypz6u777_VzjqV2W39z6zJjh33jhq1NJ_MhHucr73BP6qB2I1MBouVjp_Oo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3N6Hc-y8AxgHjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BN_OzsP1Oku_Co8BJO_7zS8JNJz_uo8jO2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_1zCP1N1u9BouVuR_M2SP7NEgRBv17tNUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUsti8u4pQSVNoVCE8uCvg3-BPcgSquP0b1hoesxvQfYVZAusQJYFyMV3HBzOZ3OUu7xD89V_6cOXZcOpgIx2HOPWuJVz3VVXejVAPOBjuI2FqjNxuIKFg3gD13ehz1zXoMYioIgX8APRyjOoy_rO3cWW6JN-83YdysCSr9o1PACNHIyibm-xQcri6i-pPc7ibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QosJDHsUFHZFaHsUd9ZFiQBYsy3Njq3zxPcuwy3zpUstRoaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sJdHpnabm-FrMBsguYiq3ei6sJFHAnDUMP5y3hwq3ei6s-Y?dv=desktop&keywords=kosmetik&ob=23&src=search&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fudaparfum%2Flt-pro-professional-make-up-longlasting-matte-lip-cream-8ml%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&page=18&management_type=2","LT-PRO PROFESSIONAL MAKE-UP LONGLASTING MATTE LIP CREAM 8ML","5","(10 rating)","Rp93.000","Terjual 26","Baru","100 Gram","Lip Cream","UDA PARFUM AMBASSADOR","5.0","Jakarta Selatan","LT-PRO PROFESSIONAL MAKE-UP LONGLASTING MATTE LIP CREAM 8ML

LIP CREAM yang tahan lama, ringan dan lembut di bibir 

Terdapat 12 varian warna

100% ORIGINAL","https://images.tokopedia.net/img/cache/100-square/product-1/2020/6/26/58625199/58625199_f2df8bec-606b-4e8a-a541-7b47514f5b40_687_687.webp?ect=4g"
"1661867651-934","https://www.tokopedia.com/search?navsource=&page=1&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Madame Gie Always On Lip Cream - MakeUp Lip CreamRp12.50050%Rp25.000Jakarta BaratMadame Gie Official4.8Terjual 3 rb+","https://www.tokopedia.com/madamegie/madame-gie-always-on-lip-cream-makeup-lip-cream-05-madeira?extParam=ivf%3Dfalse%26src%3Dsearch","Madame Gie Always On Lip Cream - MakeUp Lip Cream - 05 Madeira","4.8","(1.212 rating)","Rp12.500","Terjual 3 rb+","Baru","50 Gram","Lip Cream","Madame Gie Official","4.8","Jakarta Barat","Lip cream dengan formula matte intens yang tetap terasa lembut ala powdery-velvet dan tahan lama. Memiliki tekstur yang ringan dan tidak terasa berat di bibir. Dilengkapi dengan aplikator yang presisi untuk pemakaian yang lebih mudah.

1. Warna intens
2. Ringan
3. Tahan Lama
4. Waterproof

Cara Pakai:
Pada bibir atas, oleskan lip cream mulai dari cuping bibir ke sekitar garis bibir, lalu ratakan warna ke seluruh bagian bibir. Ulangi pada bibir bawah.


NOTE:
Tidak menerima perubahan pesanan melalui catatan dan chat. Kami hanya mengirim barang sesuai dengan yang dimasukan ke keranjang belanja. Dan tidak akan terima konfirmasi pembatalan, membeli berarti menyetujui. Terima kasih.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/20/c260802f-90b8-41bc-8401-26ec60a11760.jpg.webp?ect=4g"
"1661866145-829","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH INSTAPERFECT Everlast Intense Matte Liquid (Lip Matte)Rp70.000CashbackBandungAldera Beauty (aldera.co)5.0Terjual 5","https://www.tokopedia.com/alderabeauty/wardah-instaperfect-everlast-intense-matte-liquid-lip-matte-01-exceptional?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH INSTAPERFECT Everlast Intense Matte Liquid (Lip Matte) - 01 Exceptional","5","(3 rating)","Rp70.000","Terjual 5","Baru","5 Gram","Lip Cream","Aldera Beauty (aldera.co)","4.9","Kota Bandung","🌸 WARDAH INSTAPERFECT Everlast Intense Matte Liquid 🌸
_____
Wardah Instaperfect EVERLAST Intense Matte Liquid merupakan lip cream dengan tekstur yang halus & lembut ketika di oles di bibir, serta tidak lengket sehingga nyaman digunakan. Terdiri dari 8 warna intense dengan hasil akhir matte, yang tahan lama hingga 12 jam.
_____
Ukuran dan Harga:
4.2 gr : Rp. 70.000
_____
Shades:
▪︎ 01 EXCEPTIONAL (peachy-pink brown)⁣⁣
▪︎ 02 TIMELESS (nude peachy beige)⁣⁣
▪︎ 03 SURREAL (warm mauve-ish pink)⁣⁣
▪︎ 04 GRANDE (medium orange-ish brown)⁣⁣
▪︎ 05 SPLENDID (medium warm mauve pink)⁣⁣
▪︎ 06 AUTHENTIC (warm reddish coral)⁣⁣
▪︎ 07 EFFORTLESS (medium warm brown)⁣⁣
▪︎ 08 DASHING (bright yellowish red)
_____
Cara Pakai:
Oles produk pada bibir anda dengan menggunakan kuas yang telah disediakan.
_____
Cocok Digunakan Untuk:
Semua jenis kulit
_____
Ingredients:
Isododecane, Bis-Hydroxylauryl Dimethicone/IPDI Copolymer, Dimethicone, Trimethylsiloxysilicate, Hydrated Silica, Diisostearyl Malate, Disteardimonium Hectorite, Cyclopentasiloxane, Alumina, Propylene Carbonate, Phenoxyethanol, Ethylhexylglycerin, Tocopheryl Acetate, Aluminum Hydroxide, Triethoxycaprylylsilane, Cyclotetrasiloxane, Fragrance, Tocopherol. 

___
❗Note❗
▪︎ Untuk kenyamanan bersama, tolong checkout produk bubble wrap juga, sehingga barang lebih aman dalam pengiriman.
▪︎ Wajib videokan saat unboxing sebagai bukti garansi apabila terdapat kerusakan pada produk yang anda terima. Jika tidak divideokan maka barang tidak dapat ditukar ataupun dikembalikan.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/4/c5e2cfc7-574a-49f9-8749-315e189de99d.jpg.webp?ect=4g"
"1661864830-735","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","[PCS] The Matte Lipcream Kiss Beauty / Grosir KosmetikRp7.500Jakarta Baratinstyleshop3.8Terjual 30+","https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_e7o_nFoAnhbm-xgVY789CBUsthbm-FQRo2PcB5QiUEomFiPcBWgZUEH_yfH_KO6_jfHaFiyRCsUsthHsnFbm-xgVYpyfYagZUEHpnFbsrRHpe7op1Ro_1NH_JDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBk3M2vzcH7_BPooJh1gcxqQuB7_jz-HuB2H3B6zJND_VzSoV29_M2qzO-2_uzgH7Y_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi3IKd3_--q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-8jOJe9uoqjVE_BzV8JOE1_uvzJON_jo-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32oP7OAoAo68j7F_jzsH1NEu_VvuJudZ3dFvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSBwHfNh8_ze8SBe_fuig9zMgfB9qaOH_1Ud_fY5z1KOyfhvrc-xus-1P1BWZVPUQIBh1pxWQjxWrfzdq_o9QuzC1uxzQj-CeRPggVzErc26yuzdHcuMQVVjH1uJQsg5yszfQSKRPf-o_3JRoux0Q_x6Z9B58cUFgRVpuIeF8_CfUiFiy3hSUstirRzWUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyhbAUaHAJDHsUa6V7DUMNwyfVXgcBjy9zB9fVjraUEoprDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsthH_JNbm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUSCaq3oB9f-2gmUEH_UFHmFigfYxQVY2gmUEHS7?page=18&r=https%3A%2F%2Fwww.tokopedia.com%2Finstyleshop-1%2Fpcs-the-matte-lipcream-kiss-beauty-grosir-kosmetik%3FextParam%3Divf%253Dfalse%26src%3Dtopads&keywords=kosmetik&ob=23&src=search&management_type=1&dv=desktop&t=desktop&is_search=1","[PCS] The Matte Lipcream Kiss Beauty / Grosir Kosmetik","3.8","(5 rating)","Rp7.500","Terjual 30+","Baru","30 Gram","Lip Cream","instyleshop","4.9","Jakarta Barat","Lipcream Kiss Beauty The Matte Warnanya bagus dan cantik!! Dengan sentuhan akhir MATTE, pastinya Longlasting 24hr dan waterproof dong~ Wajib banget deh dipakai sehari2 ^-^ Terdiri dari 24 macam warna Harga tertera adalah HARGA PER PCS 1 BOX terdiri dari 24 PCS Barang yang dikirim sesuai dengan foto (realpict).Harap memesan extra BUBBLE yang ada di etalase kami UNTUK KEAMANAN PACKING. RESIKO DI PERJALANAN (misal pecah / tumpah / patah karena di tindih / dibanting saat di ekspedisi ) BUKAN TANGGUNG JAWAB KAMI No refund, No Complain , No Return Pembayaran SEBELUM jam 15.00 WIB akan dikirim hari itu juga. Sebelum membeli, diharapkan membaca syarat dan ketentuan toko. Membeli berarti Setuju. Jika ada pertanyaan lebih lanjut silahkan hubungi kami. Semua chat akan direspon secepat mungkin ^v^ Happy Shopping Kak~ terima kasih","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/19/c5eafda4-dae9-4d6c-a878-5d3d0a61ba03.jpg.webp?ect=4g"
"1661866471-860","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","NYX Soft Matte Lip Cream - Paris SMLC24Rp74.000Jakarta UtaraFASHIONM5.0Terjual 3","https://www.tokopedia.com/fashionm/nyx-soft-matte-lip-cream-paris-smlc24?extParam=ivf%3Dfalse%26src%3Dsearch","NYX Soft Matte Lip Cream - Paris SMLC24","5","(1 rating)","Rp74.000","Terjual 3","Baru","50 Gram","Lip Cream","FASHIONM","4.9","Jakarta Utara","FashionM sells ONLY 100% Original products_x000D_
_x000D_
Lip cream ini adalah jenis produk baru untuk melembapkan dan melembutkan bibir. Selain itu produk ini mampumemberikan efek akhir seperti penggunaan matte lipstick. Matte lip cream ini lembut, dan lembab, sama seperti formula matte lipstick. Produk ini juga berpigmentasi tinggi sehingga tidak mudah luntur saat dipakai. Cocok digunakan untuk acara apapun. Tersedia 33 warna pilihan menarik.","https://images.tokopedia.net/img/cache/100-square/product-1/2018/2/7/147673514/147673514_4d05495e-000c-408c-8988-b076ee072a51_700_700.jpg.webp?ect=4g"
"1661867423-919","https://www.tokopedia.com/search?navsource=&page=4&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Colorfit Velvet Matte Lip MousseHalalRp56.990CashbackSurabayaAW kosmetik5.0Terjual 90+","https://www.tokopedia.com/awkosmetik/wardah-colorfit-velvet-matte-lip-mousse-no-04?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Colorfit Velvet Matte Lip Mousse - No.04","5","(41 rating)","Rp56.990","Terjual 90+","Halal","Baru","null","AW kosmetik","4.9","Kota Surabaya","EXPIRE 2023

NB: BARANG DI JAMIN ORIGINAL 100% ASLI

GARANSI UANG KEMBALI BILA TIDAK ASLI

Wardah Colorfit Velvet Matte Lip Mousse adalah satu-satunya lip produk halal yang nyaman dan longlasting di bibir untuk semua aktivitas. Memiliki finishing comfort matte, yaitu hasil akhir matte namun tidak terasa lengket dan kering ataupun membuat bibir tampak pecah-pecah. Dilengkapi dengan inovasi tekstur baru velvet powdery yang terasa lembut, ringan, dan lembab di bibir.

Ada 14 pilihan warna yang tersedia :
01. Brown Dreamer
02. Joyful Orange
03. Rose Ballerina
04. Pink Sweetheart
05. Artisan Mauve
06. Fuschia Lover
07. Red Pioneer
08. Brown Creator
09.Ombre Charmer (new)
10.Lively Coral (new)
11.Cherish Marmalade (new)
12.Chic Terracotta (new)
13.Sweet Cinnamon (new)
14.Dainty caramel (new)

Tambahkan 1x Extra Bubble Wrap di etalase  ke cart/keranjang belanja untuk mengurangi kerusakan yang timbul akibat pengiriman kurir. Dengan IDR 1000 paket Sista akan sampai dengan Bubble Wrap yang lebih tebal dan berlapis-lapis 😍

⚠️ PENTING
📢 Bila tidak menambahkan Extra bubble wrap maaf no komplain ya Sis 🙏

HAL  PENTING  : 
claim brg harus di sertakan video pada waktu buka kemasan, karena sblm kirim brg kita sudah cek isi dan segel brg/krt. 

MEMBELI = SETUJU
 
Bila telah terima brg HARAP SEGERA confirm penerimaan brg di TOKOPEDIA serta ulasan 5 STAR ya. Terima kasih.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/1/12/3883c39f-09e8-4e76-a8f2-a8db75ea0abd.jpg.webp?ect=4g"
"1661859931-671","https://www.tokopedia.com/search?navsource=&page=19&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Exclusive Matte Lip Cream / Lipstik Matte - 09 Mauve OnRp52.900Jakarta BaratRed Wine Official5.0Terjual 1","https://www.tokopedia.com/redwine-official/wardah-exclusive-matte-lip-cream-lipstik-matte-09-mauve-on?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Exclusive Matte Lip Cream / Lipstik Matte - 09 Mauve On","5","(1 rating)","Rp52.900","Terjual 1","Baru","167 Gram","Lip Cream","Red Wine Official","4.9","Jakarta Barat","Liquid lipstick dengan tekstur velvety creamy
Memberikan efek matte yang tidak lengket
Terasa ringan di bibir
Variasi warna mewah sempurna
Tahan lama
TANGGAL YANG TERTERA DI KEMASAN ADALAH TANGGAL PRODUKSI, BUKAN TANGGAL EXPIRED
Shelf life 2 tahun","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/4/14/e8f1fbe3-a1ea-4d5e-9abb-3988e62585cb.jpg.webp?ect=4g"
"1661865346-778","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","[new shade] NYX Soft Matte Lip CreamRp85.500Bogorrinz_makeuplover4.8Terjual 100+","https://www.tokopedia.com/rinz-makeuplover/new-shade-nyx-soft-matte-lip-cream-61-montreal?extParam=ivf%3Dfalse%26src%3Dsearch","[new shade] NYX Soft Matte Lip Cream - 61 Montreal","4.8","(39 rating)","Rp85.500","Terjual 100+","Baru","50 Gram","Lip Cream","rinz_makeuplover","4.8","Kota Bogor",":>>WAJIB BACA SEBELUM MEMBELI 

KAMI HANYA MENJUAL BARANG ORI MOHON UTK TIDAK DITANYAKAN KEMBALI.

ADA BEBERAPA SHADE YG MENGGUNAKAN PACKAGING BARU (TIDAK ADA TANDA LOVE, TULISAN NETTO MEMANJANG, SYMBOL KEMASAN HANYA ADA 2 YAITU SIMBOL KADALUARSA & GAMBAR BIBIR) 
NYX DIBUAT DI CHINA TP DI DISTRIBUSIKAN DI NEW YORK USA.

KALAU TIDAK PERCAYA MOHON UTK TIDAK MEMBELI KARENA KAMI TIDAK MELAYANI RETUR DENGAN ALASAN BEDA PACKAGING.

Available in shades 
Berlin 
Budapest 
Madrid 
Manila 
Paris
Rome
San Juan 
Seoul
Vancouver
Dubai

New shades 2018
San fransisco
Leon
Beijing
Shanghai
Cabo
Cyprus
San diego
Cape town
Toulouse
Kyoto
Los angeles
Montreal","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/4/13/1b8c39b3-d27c-47a5-8645-5bfed683cdac.jpg.webp?ect=4g"
"1661866077-822","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Exclusive Matte Lip Cream 4 gr / lipstik matte wardahRp44.121CashbackSemarangNajmu.Id4.8Terjual 10","https://www.tokopedia.com/najmuid/wardah-exclusive-matte-lip-cream-4-gr-lipstik-matte-wardah-matelipcream-01?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Exclusive Matte Lip Cream 4 gr / lipstik matte wardah - matelipcream 01","4.8","(5 rating)","Rp44.121","Terjual 10","Baru","20 Gram","Lip Cream","Najmu.Id","4.9","Kota Semarang","Inovasi Lushlip Liquid dengan tekstur cream lembut untuk aplikasi sekali oles dengan warna merata. Kandungan Colorbinding Pigments di dalamnya memberikan matte finish intens yang tahan lama.

PENTING: yang mau barang aman, silahkan tambahkan bubble / dus atau lbh aman bubble+dus.

Harga disini sudah murah drpd beli di official nya (kami ambil untung sedikit sekali). Sehingga kami tidak bisa memberikan bubble wrap /dus secara gratis krn ga jadi untung tipis tp merugi krn biaya pengemasan tinggi.
Jadi mohon pengertiannya.

Apabila tidak dibubble+dus kami Tidak menerima komplain apabila brg rusak akibat pengiriman.
Apabila sudah dibubble+dus barang rusak akibat pengiriman, bisa komplain kan ke jasa pengirimannya agar diberi kompensasi.

Sebelum dikirim produk sudah dicek terlebih dahulu (tidak pecah/tumpah/rusak) jadi kl sampai tujuan brg rusak, bs klaim ke jasa kirim yg kaka pilih.

Kami tidak pernah mengirim random pesanan yg sudah sesuai varian yg dipilih,apabila terjadi kesalahan barang / barang kurang (biasanya krn admin salah cek kode produk) jadi bisa dislesaikan baik baik.

Membeli produk, kami anggap sudah membaca dan setuju ya.

JADWAL PAKET DIKIRIM dihari yang sama apabila pembayaran diterima sebelum jam 2siang. Lewat dari jam2 siang akan ikut pengiriman dihari kerja berikutnya. (tanggal merah dan minggu libur). Saat event bigsale paket akan lebih banyak sampai ribuan, shg butuh waktu penyels packing.


#lipstikwardah #lipcreamwardah #lipmattewardah #lipmatte #lipcream #lipstik","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/23/9a167de3-2de1-41ff-ae22-1d64941318c3.png.webp?ect=4g"
