web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661942462-1303","https://www.tokopedia.com/search?page=5&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MacBook Air 2022 M2 Chip 13"" Inch 512GB RAM 8GB 10 Core GPU Apple IBOXRp24.665.000CashbackJakarta PusatStudio Ponsel5.0Terjual 11","https://www.tokopedia.com/studioponsel/macbook-air-2022-m2-chip-13-inch-512gb-ram-8gb-10-core-gpu-apple-ibox-inter-starlight?extParam=ivf%3Dfalse%26src%3Dsearch","MacBook Air 2022 M2 Chip 13"" Inch 512GB RAM 8GB 10 Core GPU Apple IBOX - INTER, STARLIGHT","5","(8 rating)","Rp24.665.000","Terjual 11","Baru","3 kg","Ultrabook","Studio Ponsel","4.9","Jakarta Pusat","USB HUB for MacBook :
https://www.tokopedia.com/studioponsel/px-uch-mha-converter-hdmi-usb-hub-type-c-lan-4k-micro-lightning-mha30c

Aksesoris :
https://www.tokopedia.com/studioponsel/etalase/bundling-macbook-imac-mac

Review pelanggan STUDIO PONSEL :
https://www.tokopedia.com/studioponsel/review

Sekilas info tentang kami :
1. Brand new - Original - Segel
2. Garansi Resmi Apple 1 Tahun, Garansi Toko 7 Hari
3. Gratis Ongkir & Asuransi + Cashback up to 300rb + Bisa COD
4. Positif review 99 % dari 100 % kepuasan customer
5. Sudah melayani 100,000 ++ customer secara online
6. After sales yg siap melayani anda selama 24 jam

- RESELLER / DROPSHIPER Welcome
- SPECIALPRICE untuk repeat order
- Menerima pengadaan kantor atau perusahaan
- Kami memiliki offline store untuk pelayanan AFTERSALES
- Bisa self pickup di toko kami (Wajib Konfirmasi)

Include in the Box :
35W Dual USB-C Port Compact Power Adapter
USB-C to MagSafe 3 Cable (2 m)

PILIHAN GARANSI :
Inter, Apple International *claim di IBOX/QCD/Mitracare Indonesia
iBox, Apple Indonesia

# PILIHAN SPEK : 512GB
# PILIHAN WARNA : SPACE GREY | STARLIGHT | S[ACE GREY | SILVER

Spesifikasi :
Apple M2 chip
10-core GPU (512GB)
Liquid Retina display
Two Thunderbolt / USB 4 ports
8GB unified memory
Backlit Magic Keyboard
Touch ID
macOS Monterey","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/19/9aeaef32-3397-4f73-8e61-087d0e552119.jpg.webp?ect=4g"
"1661940554-1209","https://www.tokopedia.com/search?page=6&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Pro Retina 2015 13inc Core i5 2.7Ghz - Bekas ORIGINALRp11.450.000Jakarta SelatanModern Apple5.0Terjual 8","https://www.tokopedia.com/modernapple/macbook-pro-retina-2015-13inc-core-i5-2-7ghz-bekas-original-i7-3-1-ghz-512?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Pro Retina 2015 13inc Core i5 2.7Ghz - Bekas ORIGINAL - i7 3.1 GHZ 512","5","(6 rating)","Rp11.450.000","Terjual 8","Bekas","3 kg","Laptop Consumer","Modern Apple","5.0","Jakarta Selatan","READY STOCK 
---------------------------------------
MACBOOK PRO BEKAS ORIGINAL

Macbook Pro Retina 13 inch 2015 SECOND
Intel Core i5 2.7 GHz
8/16GB RAM
128/256/512GB SSD
Intel HD Graphics
Facetime, USB, HDMI, Card Reader
Macos Catalina
Kondisi Normal, Fisik 95% minim tanda pemakaian
Cycel Count dibawah 1000
kelengkapan: unit plus charger
Garansi toko 7 hari (Bukan karena human error)
Aksesoris NO GARANSI

HARAP MEMBUAT VIDEO UNBOXING KETIKA BARANG SAMPAI!","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/6/3425ee50-f6d8-461f-9411-07949ae86a32.png.webp?ect=4g"
"1661941789-1268","https://www.tokopedia.com/search?page=6&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MYD82ID Apple Macbook Pro 2020 13 M1 Chip 256GB SSD 8GB macOSRp18.799.000CashbackJakarta UtaraGateway Indonesia Comp4.7Terjual 30+","https://www.tokopedia.com/gateway/myd82id-apple-macbook-pro-2020-13-m1-chip-256gb-ssd-8gb-macos-grey?extParam=ivf%3Dfalse%26src%3Dsearch","MYD82ID Apple Macbook Pro 2020 13 M1 Chip 256GB SSD 8GB macOS - Grey","4.7","(17 rating)","Rp18.799.000","Terjual 30+","Baru","4 kg","Laptop Consumer","Gateway Indonesia Comp","4.8","Jakarta Utara","Apple Macbook Pro 2020 13 
M1 Chip 8Core CPU 8GB 256GB ssd 8C GPU 13.3 (RESMI IBOX)

MYD82ID  Grey
MYDA2ID Silver


tersedia Varian ""+ SLEVECASE KECE"" Harga sudah termasuk slevecase carbon dengan 3 pilihan warna ! *lampirkan warna macbook dan slevecase yang di inginkan di catatan!


Spesifikasi
Display: 13.3″ LED 2560 x 1600 – Retina Display, 500 Nits
Processor: Apple M1 chip 8-core CPU with 4 performance cores and 4 efficiency cores
8-core GPU, 16-core Neural Engine
Memory: 8GB unified memory
Hard Disk: 256GB SSD storage
Optical Drive: –
Sistem Operasi: Mac OS
Camera: 720p FaceTime HD camera
Networking: 802.11ax Wi-Fi 6 Bluetooth 5.0 wireless technology
Audio: Stereo Speakers, Dual Microphones, 3.5mm headphone jack
Slots/Interface :
2 USB 3 Port
2 Thunderbolt Port 3 (up to 20 Gbps)
MagSafe 2 power port
Battery: Built-in 41.4watt-hour lithium-polymer battery (Up to 10 hours wireless web)
System Dimensions: 32.5 x 22.7 x 0.3–1.7 cm
Weight: 1.4 Kg

GARANSI  1 Year Warranty Apple Indonesia / iBox","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/29/6243629a-01d2-44b9-91f2-b5be90cbe194.jpg.webp?ect=4g"
"1661945445-1475","https://www.tokopedia.com/search?page=2&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","macbook pro 13inc md101 core i5 tahun 2012Rp4.850.000CashbackJakarta PusatMr Hanzo4.9Terjual 100+","https://www.tokopedia.com/mrhanzo/macbook-pro-13inc-md101-core-i5-tahun-2012-4gb-hdd-500gb?extParam=ivf%3Dfalse%26src%3Dsearch","macbook pro 13inc md101 core i5 tahun 2012 - 4GB - HDD 500GB","4.9","(97 rating)","Rp4.850.000","Terjual 100+","Bekas","4 kg","Laptop Consumer","Mr Hanzo","4.8","Jakarta Pusat","Macbook pro MD101 13inc 2012


spec:
proc core i5 2.5ghz
hdd 500 up to ssd 512gb
memory 8gb - 16gb
wifi
webcam
vga intel 4000 1.5gb
bluetooth
layar 13inc

kelengkapan :  lengkap + unit + charger
kondisi : 97persen mulus.NON minus

Inside Package :
+ sudah terinstal os terbaru
+ applikasi software standart office 2019 .dan lain
+ bonus aplikasi design adobe - FCP - dan lain2

Garansi :
- Garansi 1 bulan ==> Processor, Motherboard, PSU, Harddisk

Keterangan Tambahan :
- Lokasi Toko Harco mangga 2 Blok B lantai 3 no 81
- Yg mau COD ditempat / sekitar jabotabek silakan kontak WA 08.12.97.8888.68 / hubungi nomor telepon kantor tertera..
- Yg mau kirim area jabodetabek disarankan menggunakan gosend / grab instant
- Yg mau kirim via jne / tiki, harga + ongkir sudah diset utk pengiriman aman menggunakan packing memakai bubllewarp atau lainnya yg pasti aman sampai ditujuan < apabila mau request dengan packingan kayu,.,bisa tapi ongkir bisa lebih mahal>
- Harap pakai asuransi. Murah kok asuransinya.
- Pembelian qty banyak bisa diantar wilayah tertentu. Silakan kontak utk lebih jelasnya

Terimakasih dan Salam,
LOCKSTORE
Personal Whatsapp : 08.12.97.8888.68","https://images.tokopedia.net/img/cache/100-square/product-1/2018/1/4/497413/497413_57783bd3-fcee-4b7e-b6bf-b1c7185d52ee.webp?ect=4g"
"1661935869-1062","https://www.tokopedia.com/search?page=9&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Tokopedia TeknoMacbook Pro 2020 13” M1 Chip 8C CPU GPU 16C 8GB 512GB MYD92 MYDC2Rp20.593.000Jakarta BaratTech Studio Indonesia4.9Terjual 70+","https://www.tokopedia.com/techstudioid/macbook-pro-2020-13-m1-chip-8c-cpu-gpu-16c-8gb-512gb-myd92-mydc2-resmi-cpo-grey-myd92?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Pro 2020 13” M1 Chip 8C CPU GPU 16C 8GB 512GB MYD92 MYDC2 - Resmi CPO, Grey MYD92","4.9","(44 rating)","Rp20.593.000","Terjual 70+","Baru","3.000 Gram","Laptop Consumer","Tech Studio Indonesia","4.9","Jakarta Barat","Macbook Pro 2020 (NEW)
13-inch
Apple M1-Chip, 8Core GPU, 8 Core CPU, 16 Core Neural Engine
RAM 8GB
Memory 512GB SSD Storage
Magic keyboard
Touch bar & Touch ID
2 thunderbolts / USB-C Ports

Color: 
MYD92 (Space Grey)
MYDC2 (Silver)

Varian:
Resmi Inter: Garansi resmi Apple International 1 tahun, bisa di claim di indonesia juga (di QCD, Mitracare dan story-i). Bisa di claim garansi di Apple luar negri juga

Resmi iBox: Garansi resmi iBox Indonesia 1 tahun, bisa di claim di seluruh apple di dunia termasuk di iBox

Resmi CPO: Certified Pre-Owned Product adalah refurbished resmi dari Apple. Dikeluarkan resmi oleh Apple sebagai barang baru. Barang ini berasal dari barang-barang Apple yang mengalami kendala lalu diganti partsnya oleh Apple dan dijual kembali sebagai barang baru dengan garansi Apple 1 tahun SAMA seperti garansi inter. Barang ini bagus dan memiliki kualitas yang sederajat dengan produk resm inter maupun iBox karena sama sama keluaran pabrik Apple resmi. 

——

JAMINAN BELANJA DI TECH STUDIO:
- GARANSI APPLE RESMI INTERNATIONAL 1 TAHUN
- BISA CLAIM DI INDONESIA, BISA CLAIM KE KAMI
- GARANSI DARI KAMI 5 HARI APABILA DEFECT, KAMI TUKAR DENGAN UNIT BARU
- UNIT SEGEL 1000% 
- Accessories (Charger Dll) TIDAK DITUKAR SEPERTI SELLER NAKAL
- TIDAK MENJUAL REFURBISHED
- TIDAK MENJUAL REKONDISI
- TIDAK MENJUAL BARANG DISTRIBUTOR (HANYA RESMI)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/11/19/d59b9b6d-ba6e-4dc9-88ef-80484780e743.jpg.webp?ect=4g"
"1661933733-997","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Pro 2021 13"" M1 Chip RAM 16GB SSD 512GB 512 Space Grey SilverRp26.990.000CashbackJakarta PusatPutra Group5.0Terjual 60+","https://www.tokopedia.com/putragroup/macbook-pro-2021-13-m1-chip-ram-16gb-ssd-512gb-512-space-grey-silver-resmi-inter-space-grey?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Pro 2021 13"" M1 Chip RAM 16GB SSD 512GB 512 Space Grey Silver - RESMI INTER, Space Grey","5","(22 rating)","Rp26.990.000","Terjual 60+","Baru","4.000 Gram","Laptop Consumer","Putra Group","5.0","Jakarta Pusat","Order Macbook Pro 2022 M2 Pro? Kesini ya
https://www.tokopedia.com/putragroup/apple-macbook-pro-2022-m2-chip-13-inch-256gb-512gb-grey-silver-ibox-inter-256gb-8gb-space-grey

*Mohon Dibaca jadi ga miskom*

Untuk Iklan ini = Macbook Pro M1 2020 ( launched date akhir 2020 )
Masuk ke Indonesia secara resmi di 2021 awal
Jadi kalo kalian cek ke web resmi Apple ya pasti tulisana Macbook Pro 2020 M1 ya :D

READY - ORIGINAL - BRAND NEW

Product : Apple Macbook Pro M1 Custom Ram 16 GB SSD 512 GB

Baca Ulasan kami disini :
https://www.tokopedia.com/putragroup/review

Sekilas info Putra Group :

1. Positif review 99 % dr 100 % kepuasan customer
2. Sudah melayani 15,000 ++ customer secara online
3. Garansi Resmi Apple 1 Tahun
4. Brand new - Original - Segel
5. After sales yg siap melayani anda selama 24 jam

Spesifikasi :

Apple M1 chip with 8-core CPUand 16-core Neural Engine
16GB unified memory
512GB SSD storage¹
13-inch Retina display with True Tone
Magic Keyboard
Touch Bar and Touch ID
Force Touch trackpad
Two Thunderbolt / USB 4 ports

Aksesoris :

Apple Magic Mouse 2 :
https://www.tokopedia.com/putragroup/resmi-apple-magic-mouse-2-2021-silver-white-mk2e3-garansi-1-tahun-resmi-inter-silver-mla02

Apple Original USB Converter : 
https://www.tokopedia.com/putragroup/ready-stock-apple-usb-c-to-usb-original-mj1m2am

Office 365
https://www.tokopedia.com/putragroup/original-microsoft-office-365-personal-for-mac-macbook-ipad-1-tahun-card

Office Lifetime
https://www.tokopedia.com/putragroup/original-microsoft-office-home-student-business-for-mac-lifetime-2019-student

Hyperdrive
https://www.tokopedia.com/putragroup/etalase/hyperdrive","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/13/4bf98294-2504-48d4-864e-1330f6eaa5c9.png.webp?ect=4g"
"1661945153-1454","https://www.tokopedia.com/search?page=3&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","LAPTOP MURAH Lenovo Ideapad Slim 1 Celeron Pentium AMD Athlon resmi - 81VT0005ID, Non BundleRp3.929.00021%Rp4.999.000Jakarta PusatDistributor Laptop ID4.3Terjual 30+","https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yF6_rfHseRbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_nDUSz2Q31i6sJfosJNoAeF6_yDUMoFyaUEosnFbm-xgVYpyfYagZUEHpKRbsUdo_Hd6ArNH_1aH_eDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1ja_c2oP7Nk_9P6qjOR_M2oP7Nk_9P6q1BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fBGqBBkgpoqqj7F3MjFP7OEZ_oHuVJh3BzgPVB1qcBvepn7_M2sH1OI1MOqu77O3Bzgq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OD6I2vzVJFgjxd8MzIH_xMzRPdyjrNHfgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjj7_1H7o1O1z_zouJ1a_uzCH7OE3_V617BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qj77_Sj781YJu92vzcrp_OzVH1Okz_C-QsnYUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiQ7PfHI2qgOoZH3hUH3h76coVHcNB_O-O_OuCb_1FHcU7o7WJypVuZsVf1VxC3Sob9fgVZRozH3WHrfO-rJtWqOPoeM4R8MNOq_g5oJYSy7hFHj-Z6c2IyMgMQ1Oa9pCZqpP-quoRZSz1QMD71Vo5QjoR_1OZr1gDe7Hpz1VpoOHibm-xQcri6i-pPcOwQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUEH_Hpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHpHpo_rDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdoAei9ZFirI-2yfuwyMBjUstfHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEoseabsKhH_y7o_rpoAH7H_jDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXos1NopKdHAJao_n7o_rRoS7?src=search&is_search=1&management_type=1&keywords=macbook&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fdistrilapid%2Flaptop-murah-lenovo-ideapad-slim-1-celeron-pentium-amd-athlon-resmi-81vt0005id-non-bundle%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=3&t=desktop&dv=desktop","LAPTOP MURAH Lenovo Ideapad Slim 1 Celeron Pentium AMD Athlon resmi - 81VT0005ID, Non Bundle","4.3","(6 rating)","Rp3.929.000","Terjual 30+","Baru","3 kg","Laptop Consumer","Distributor Laptop ID","4.9","Jakarta Pusat","👍BELI LAPTOP 1 ATAU LEBIH HARGA DISTRIBUTOR👍
📌GRATIS ONGKIR DAN ASURANSI PENGIRIMAN
👍FAST RESPON WA *0896-8171-3262
📌Terima reseller dan pembelian dalam jumlah besar
👍BISA REQUEST FAKTUR PAJAK

#TERSEDIA TIPE#
✴️81VT0005ID = Celeron N4020 RAM 4GB 256GB SSD 11""6 HD Platinum Grey

📌Etalase Lenovo ideapad slim💪
⏺️https://www.tokopedia.com/distrilapid/etalase/lenovo-lenovo-ideapad✔️

Keterangan Variant
📌Non Bundle = Tidak dapat bonus yang seperti digambar
📌Bundle Headset = Dapat Bonus Mouse Logitech H111
📌Bundle Mouse = Dapat Bonus Mouse Logitech M170
📌Bundle Lengkap = Dapat Bonus Mouse & Headset

⏺️SLIDE FOTO KEDUA : SPESIFIKASI PRODUK
⏺️SLIDE FOTO KETIGA : FOTO REAL BARANG ASLI

#PRODUK#
* Barang BNIB ( Brand New In Box ) NEW ORIGINAL DAN SEGEL
* Garansi RESMI 1 Tahun Lenovo Indonesia
* Garansi Personal 3x24 Jam [ Jika saat barang di terima ada cacat produksi, unit kita ganti baru ]

#BONUS PEMBELIAN#
📌Windows 11 Home","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/28/1092ea60-4df5-454f-aa28-30c330e64680.jpg.webp?ect=4g"
"1661939922-1191","https://www.tokopedia.com/search?page=7&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Air M1 512GB 8-core CPU 8-core GPU M1 ChipRp18.000.000Jakarta Selatanjet set technology5.0Terjual 12","https://www.tokopedia.com/jetsettechnology/macbook-air-m1-512gb-8-core-cpu-8-core-gpu-m1-chip-space-grey?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Air M1 512GB 8-core CPU 8-core GPU M1 Chip - Space Grey","5","(6 rating)","Rp18.000.000","Terjual 12","Baru","2,5 kg","Laptop Consumer","jet set technology","5.0","Jakarta Selatan","READY STOCK!!!

MACBOOK AIR 2021 M1 CHIP 512GB

In the Box
MacBook Air
30W USB-C Power Adapter
USB-C Charge Cable (2 m)

Apple M1 chip
8-core CPU with 4 perform­ance cores and 4 efficiency cores
8-core GPU
16-core Neural Engine

Battery and Power1
Up to 15 hours wireless web
Up to 18 hours Apple TV app movie playback
Built-in 49.9‑watt‑hour lithium‑polymer battery
30W USB-C Power Adapter","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/10/8/0e6fbc0b-8ce1-4490-9f2c-f728ce423f27.jpg.webp?ect=4g"
"1661932370-954","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Apple MacBook Pro M1 Chip 2020 256GB SSD with 8 Core CPU MYDA2- SILVERRp17.300.000Jakarta PusatDUNIA COM5.0Terjual 24","https://www.tokopedia.com/duniacom/apple-macbook-pro-m1-chip-2020-256gb-ssd-with-8-core-cpu-myda2-silver-myd82-grey?extParam=ivf%3Dfalse%26src%3Dsearch","Apple MacBook Pro M1 Chip 2020 256GB SSD with 8 Core CPU MYDA2- SILVER - MYD82 GREY","5","(5 rating)","Rp17.300.000","Terjual 24","Baru","3.000 Gram","Laptop Consumer","DUNIA COM","4.9","Jakarta Pusat","BUKAN SPEK JEPANG ( NOT JAPAN SPEC)

Semua brg yg kami jual :
1.NEW original masih sealed /BNIB (brand New In box)
2.Garansi apple 1 tahun bisa klaim di ibox, qcd, infinite, dkk
3.garansi toko berupa unit tukar baru 3 x 24 jam dan 1 tahun garansi apple apabila barang di terima rusak/cacad produksi)
4. go send/grab/anteraja same day sampai dihari yang sama
5.kami memberikan free instal ms.office , untuk free accesoris seperti screnguard(anti gores layar) sangat tidak disarankan krna akan menahan panas dilcd.


SPESIFIKASI :
Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine
8GB unified memory
256GB SSD storage¹
13-inch Retina display with True Tone
Magic Keyboard
Touch Bar and Touch ID
Force Touch trackpad
Two Thunderbolt / USB 4 ports

Dunia Computer
-Senin-Sabtu : 09:00-18:00, Minggu/Tgl merah : Libur
-Untuk pembelian di Toko/Split Payment bisa langsung chat admin kami 085694168223

kabel Usbc charger cable , Dapat klik link ini :
https://www.tokopedia.com/duniacom/apple-original-aksesoris-usb-c-charge-cable-2m-mll82

usb c to usb
https://www.tokopedia.com/duniacom/mj1m2am-usb-c-to-usb-adapter-for-macbook-12

usb c to vga
https://www.tokopedia.com/duniacom/apple-usb-c-vga-multiport-adapter-mj1l2

usb c digital av
https://www.tokopedia.com/duniacom/apple-usb-c-digital-av-multiport-adapter-mj1k2



selama iklan ini masih tayang berarti barang ready stok!
**********************
Mau tanya tanya misal: limit kartu kredit kredit kurang,,mau split pembayaran, mau bayar sebagian xxxx , silakan pm kami, sales sales kami siap membantu anda jika ada pertanyaan 1-5 menit akan cepat di balas
**********************","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/9/3f75e14c-e44e-4aba-9d14-d540fe0d8698.jpg.webp?ect=4g"
"1661941598-1254","https://www.tokopedia.com/search?page=6&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Air 2013 13-inch Core i5-1.3GHz RAM 4GB SSD 128GB - SecondRp5.397.50015%Rp6.350.000Jakarta SelatanYciha store5.0Terjual 13","https://www.tokopedia.com/yciha-store/macbook-air-2013-13-inch-core-i5-1-3ghz-ram-4gb-ssd-128gb-second?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Air 2013 13-inch Core i5-1.3GHz RAM 4GB SSD 128GB - Second","5","(7 rating)","Rp5.397.500","Terjual 13","Bekas","2 kg","Ultrabook","Yciha store","4.9","Jakarta Selatan","SPESIFIKASI
- intel Core i5 - 1,3GHz 2013/2014
- Memory 4GB
- SSD 128GB - 256GB
- intel HD Graphics 5000 1536MB
- Layar 13,3 inch
- Port USB
- Port Thunderbolt
- WiFi
- Web Camera
- Slot SD
- Cycle Count 830 ( Normal )
- MacOS Mojave 10.14.6

Kelengkapan Unit Dan Carger Bonus Tas Jika Persediaan Masih Ada Ya ka 
Untuk  Ssd Random 128/256GB Yang Ready Saja 

Barang No minus Ya ka Sesudah Membeli Akan Di fotokan Semua Detail nya.. Trimakasih 

Garansi Personal 1 Minggu","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/7/fd047fc4-39bf-45a2-8201-78ae42414f29.jpg.webp?ect=4g"
"1661936173-1077","https://www.tokopedia.com/search?page=8&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Pro Retina Touchbar 2020 Silver MYDA2 M1 8gb Ssd 256gb 13 inchRp17.700.000Jakarta PusatTheMacbooks5.0Terjual 1","https://www.tokopedia.com/themacbooks/macbook-pro-retina-touchbar-2020-silver-myda2-m1-8gb-ssd-256gb-13-inch?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Pro Retina Touchbar 2020 Silver MYDA2 M1 8gb Ssd 256gb 13 inch","5","(1 rating)","Rp17.700.000","Terjual 1","Bekas","7 Kilogram","Laptop Consumer","TheMacbooks","4.7","Jakarta Pusat","Macbook Pro Retina Touchbar 2020 space grey MYD82 M1 Ram 8gb Ssd 256gb 13 inch Fullset Touch Bar 

Specs: 
- Processor Intel Core M 
- Ram 8GB ‬ 
- Ssd 256gb 
- Touchbar 
- Force Touch 
- Layar 13 inch Retina Display 
- Web Cam 
- CC 50 Normal 
- OS X Monterey 

Kondisi: 100% mulus, seperti baru. Fungsi 100% ga ada kerusakan sama sekali. Macbook jarang dipakai, kebanyakan cuma disimpan aja dan pemakaian sangat terawat dijamin kondisinya sangat memuaskan. Pembelian di iBox seharga 22 juta, masih garansi sampai 22 Mei 2022 

Kelengkapan: FULLSET (Lengkap Semua) 

Harga: Rp 17.700.000

Lokasi COD: Jakarta Barat, Pusat, Selatan, dll. 

Kontak: 0813 - 7977 - 1801 
. 
. 
. 
- [ ] #jualmacbook #jualmacbookpro #jualmacbookair #jualmacbookmurah #jualmacbooksecond #jualmacbookbekas #jualmacbookjakarta #jualbelimacbook #jualbelimacbooksecond #jualbelimacbookbekas #macbooksecond #macbookbekas #macbookmurah #macbookjakarta #macbook #macbookpro #macbookproretina #macbookretina #macbookair #macbookpro2018 #macbookpro2020 #macbookpro2019 #themacbooks #themacbook #themacbooks_id #mv962 #mxk32 #myd82 #myd92 #m1","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/18/69a6f44c-b626-4e08-babf-88f1cc17c3b7.jpg.webp?ect=4g"
"1661937539-1118","https://www.tokopedia.com/search?page=8&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","New Apple Macbook Air 2022 M2 Chip 8GB RAM 256GB SSD 13.6 InchRp17.680.000Jakarta PusatApple Flash Sale5.0Terjual 25","https://www.tokopedia.com/appleflashsale/new-apple-macbook-air-2022-m2-chip-8gb-ram-256gb-ssd-13-6-inch-starlight?extParam=ivf%3Dfalse%26src%3Dsearch","New Apple Macbook Air 2022 M2 Chip 8GB RAM 256GB SSD 13.6 Inch - Starlight","5","(21 rating)","Rp17.680.000","Terjual 25","Baru","3 kg","Ultrabook","Apple Flash Sale","5.0","Jakarta Pusat","*Apple Flash Sale*
- GRAB/GOJEK Maximal jam 14.00 WIB
- Ekspedisi Maximal jam 16.45 WIB
- Garansi toko 3x24 jam
- Garansi 1 tahun internasional (bisa dibantu claim)
- Barang original BNIB (bukan refurbish/second)
- Packing kayu dikenakan biaya tambahan
- Free packing menggunakan bubble wrap tebal
- Free Case (Selama Masih Ada)

***************

Apple M2 Chip
M2 starts the next generation of Apple silicon. Its 8-core CPU lets you zip through everyday tasks like creating documents and presentations, or take on more intensive workflows like developing in Xcode or mixing tracks in Logic Pro.

M2 features up to a 10-core GPU, resulting in a big boost in graphics performance. And its media engine lets you play and edit up to 11 streams of 4K and up to 2 streams of 8K ProRes video.²


Unified Memory
The more unified memory (RAM) you choose, the more apps you can run simultaneously with a higher rate of performance.

It can be configured with up to 24GB for more fluid multitasking and easy handling of large files.


Storage
Solid-state drive (SSD) storage is the amount of space your MacBook Air has for your documents, photos, music, videos, and other files.

It delivers significant performance and speed that you’ll notice when you start up your Mac, launch an app, or browse your photos.

New
8-Core CPU
8-Core GPU
8GB Unified Memory
256GB SSD Storage¹
16-core Neural Engine
13.6-inch Liquid Retina display with True Tone
1080p FaceTime HD camera
MagSafe 3 charging port
Two Thunderbolt / USB 4 ports
Magic Keyboard with Touch ID
Force Touch trackpad
30W USB-C Power Adapter


What’s in the Box :
MacBook Air with M2 chip
USB-C to MagSafe 3 Cable (2 m)
USB-C Power Adapter","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/26/10c3dd7a-0988-4a25-bae5-3b3708e642c1.jpg.webp?ect=4g"
